,scorm_id,institution_id,title,author_id,course_id,membership,view_count,create_time
2984,4770,881,Filtrado,96438,18671.0,2,0,2022-10-04
2985,4771,881,1. Introducción,96438,18672.0,2,0,2022-10-04
2986,4772,881,2. Proceso de Fundición,96438,18672.0,2,0,2022-10-04
2987,4773,881,3. Secado de Concentrado,96438,18672.0,2,0,2022-10-04
2988,4774,881,4. Fusión,96438,18672.0,2,0,2022-10-04
2989,4775,881,5. Conversión,96438,18672.0,2,0,2022-10-04
2990,4776,881,6. Refinación,96438,18672.0,2,0,2022-10-04
2991,4777,881,7. Manejo de Gases de Combustión,96438,18672.0,2,0,2022-10-04
2992,4778,904,Introducción,96438,18673.0,2,0,2022-10-04
2993,4779,904,Chancado,96438,18673.0,2,0,2022-10-04
2994,4780,904,Concentración y Procesos de Molienda,96438,18673.0,2,0,2022-10-04
2995,4781,904,Proceso de Molienda y Variables Operativas,96438,18673.0,2,0,2022-10-04
2996,4782,904,Flotación,96438,18673.0,2,0,2022-10-04
2997,4783,904,Variables Operacionales Flotación,96438,18673.0,2,0,2022-10-04
2998,4784,904,Espesamiento,96438,18673.0,2,0,2022-10-04
2999,4785,904,Variables de Operación en Espesamiento,96438,18673.0,2,0,2022-10-04
3000,4786,904,Filtrado,96438,18673.0,2,0,2022-10-04
3001,4787,904,1. Introducción,96438,18674.0,2,0,2022-10-04
3002,4788,904,2. Proceso de Fundición,96438,18674.0,2,0,2022-10-04
3003,4789,904,3. Secado de Concentrado,96438,18674.0,2,0,2022-10-04
3004,4790,904,4. Fusión,96438,18674.0,2,0,2022-10-04
3005,4791,904,5. Conversión,96438,18674.0,2,0,2022-10-04
3006,4792,904,6. Refinación,96438,18674.0,2,0,2022-10-04
3007,4793,904,7. Manejo de Gases de Combustión,96438,18674.0,2,0,2022-10-04
3008,4794,904,Prevención a la exposición UV,126348,18678.0,2,0,2022-10-04
3009,4795,904,Enami - Protegiéndonos del ruido en el lugar de trabajo,126348,18679.0,2,0,2022-10-04
3010,4796,904,Enami - Prevención de silicosis,126348,18679.0,2,0,2022-10-04
3011,4797,904,Enami - Elementos de Protección Personal,126348,18679.0,2,0,2022-10-04
3012,4798,904,OPR ENAMI Leccion 0,275030,18680.0,2,0,2022-10-04
3013,4799,904,OPR ENAMI Leccion 1,275030,18680.0,2,0,2022-10-04
3014,4800,904,OPR ENAMI Leccion 2,275030,18680.0,2,0,2022-10-04
3015,4801,904,Enami - Control de energías peligrosas en máquinas y equipos,126348,18681.0,2,0,2022-10-04
3016,4802,904,Enami - PREXOR,126348,18682.0,2,0,2022-10-04
3017,4803,904,Conducción defensiva condiciones Adversas,237765,18684.0,2,0,2022-10-04
3018,4804,775,Módulo MALO,126348,18727.0,2,1,2022-10-12
3019,4805,775,Módulo,126348,18727.0,2,1,2022-10-12
3020,4806,717,Normas de higiene y seguridad,126348,18087.0,2,3,2022-10-12
3021,4807,880,Reconociendo los peligros de internet,237765,18746.0,2,0,2022-10-13
3022,4808,880,Nuestras herramientas de protección,237765,18746.0,2,0,2022-10-13
3023,4809,880,Protegiendo la Información en el Trabajo,237765,18746.0,2,0,2022-10-13
3024,4810,880,Ciberseguridad en Organizaciones y Empresas,237765,18746.0,2,0,2022-10-13
3025,4811,878,Gestión de Riesgos,273793,,1,1,2022-10-13
3026,4812,775,Módulo,126348,18606.0,2,0,2022-10-13
3027,4813,880,New ideas and new business,275264,18770.0,2,1,2022-10-13
3028,4814,880,Career improvement or career break?,275264,18770.0,2,0,2022-10-13
3029,4815,880,Facts and figures ,275264,18770.0,2,0,2022-10-13
3030,4816,880,Modern life,275264,18771.0,2,0,2022-10-13
3031,4817,880,Environment – Opinions and abilities,275264,18771.0,2,0,2022-10-13
3032,4818,880,Opportunities,275264,18771.0,2,0,2022-10-13
3033,4819,880,Work and communication,275264,18772.0,2,1,2022-10-13
3034,4820,880,Location and workplace,275264,18772.0,2,0,2022-10-13
3035,4821,880,Teamwork and schedules,275264,18772.0,2,0,2022-10-13
3036,4822,880,Bienvenida,237765,18802.0,2,0,2022-10-13
3037,4823,880,Procedimientos de la administración,237765,18802.0,2,0,2022-10-13
3038,4824,880,"Planos de bodega y distribución, Naturaleza de los productos y Normas de Apilamiento",237765,18802.0,2,0,2022-10-13
3039,4825,880,Documentación de la administración,237765,18802.0,2,0,2022-10-13
3040,4826,880,Control de Inventarios,237765,18802.0,2,0,2022-10-13
3041,4827,880,Módulo Cierre,237765,18802.0,2,0,2022-10-13
3042,4828,880,Alimentación saludable,275264,18811.0,2,0,2022-10-13
3043,4829,880,Buenas prácticas de una alimentación saludable,275264,18811.0,2,0,2022-10-13
3044,4830,880,Componentes de la alimentación,275264,18811.0,2,0,2022-10-13
3045,4831,880,Técnicas de alimentación saludable,275264,18811.0,2,0,2022-10-13
3046,4832,878,Gestión de Riesgos,273793,,2,0,2022-10-14
3047,4833,877,"HABITAT: Relator animado, actividad interactiva, voz en off",275264,17145.0,1,9,2022-10-14
3048,4834,776,CURSO BUSES DE CAMPO,236067,18858.0,2,7,2022-10-18
3049,4835,877,Normas de higiene y seguridad,126348,18867.0,2,3,2022-10-19
3050,4836,880,Normas de higiene y seguridad,126348,18887.0,2,0,2022-10-21
3051,4837,825,Manejo de Clientes Difíciles -,128540,18890.0,2,109,2022-10-21
3052,4838,829,Módulo 1: Aspectos éticos y legales en el cuidado de las personas mayores ,237765,18909.0,2,1,2022-10-26
3053,4839,829,Módulo 2: Aspectos corporales en el cuidado de las personas mayores.,237765,18909.0,2,3,2022-10-26
3054,4840,829,Módulo 3: Aspectos sociales  en el  cuidado y bienestar de las personas mayores.,237765,18909.0,2,1,2022-10-26
3055,4841,829,Módulo 4: Una mirada psicológica: la salud mental de la persona mayor,237765,18909.0,2,1,2022-10-26
3056,4842,829,Módulo 5: Riesgos del Cuidado en el Envejecimiento,237765,18909.0,2,0,2022-10-26
3057,4843,829,Módulo 6: Vocación de servicio,237765,18909.0,2,0,2022-10-26
3058,4844,782,Módulo 11,275264,18912.0,2,1,2022-10-28
3059,4846,782,Módulo 10,275264,18912.0,2,2,2022-10-28
3060,4847,782,Módulo 9,275264,18912.0,2,5,2022-10-28
3061,4848,782,Módulo 8,275264,18912.0,2,2,2022-10-28
3062,4849,782,Módulo 7,275264,18912.0,2,3,2022-10-28
3063,4850,782,Módulo 6,275264,18912.0,2,2,2022-10-28
3064,4851,782,Módulo 5,275264,18912.0,2,3,2022-10-28
3065,4853,782,Módulo 3,275264,18912.0,2,1,2022-10-28
3066,4854,782,Módulo 2,275264,18912.0,2,1,2022-10-28
3067,4855,782,Módulo 1,275264,18912.0,2,2,2022-10-28
3068,4856,782,Módulo 4,275264,18912.0,2,2,2022-10-28
3069,4859,782,Módulo 12,275264,18912.0,2,1,2022-10-28
3070,4860,908,Bienvenida,275264,18917.0,2,1,2022-10-28
3071,4861,908,Módulo 1,275264,18917.0,2,2,2022-10-28
3072,4862,908,Módulo 2,275264,18917.0,2,2,2022-10-28
3073,4863,908,Módulo 3,275264,18917.0,2,2,2022-10-28
3074,4864,908,Cierre,275264,18917.0,2,1,2022-10-28
3075,4865,829,Módulo 2,96438,18943.0,2,71,2022-11-02
3076,4866,829,Módulo 3,96438,18943.0,2,59,2022-11-02
3077,4867,829,Módulo 1,96438,18943.0,2,63,2022-11-02
3078,4868,782,Módulo 11,275264,18951.0,2,158,2022-11-02
3079,4869,782,Módulo 10,275264,18951.0,2,279,2022-11-02
3080,4870,782,Módulo 9,275264,18951.0,2,135,2022-11-02
3081,4871,782,Módulo 8,275264,18951.0,2,180,2022-11-02
3082,4872,782,Módulo 7,275264,18951.0,2,140,2022-11-02
3083,4873,782,Módulo 6,275264,18951.0,2,188,2022-11-02
3084,4874,782,Módulo 5,275264,18951.0,2,223,2022-11-02
3085,4875,782,Módulo 3,275264,18951.0,2,183,2022-11-02
3086,4876,782,Módulo 2,275264,18951.0,2,206,2022-11-02
3087,4877,782,Módulo 1,275264,18951.0,2,404,2022-11-02
3088,4878,782,Módulo 4,275264,18951.0,2,207,2022-11-02
3089,4879,782,Módulo 12,275264,18951.0,2,204,2022-11-02
3090,4880,908,Bienvenida,275264,18952.0,2,0,2022-11-02
3091,4881,908,Módulo 1,275264,18952.0,2,0,2022-11-02
3092,4882,908,Módulo 2,275264,18952.0,2,0,2022-11-02
3093,4883,908,Módulo 3,275264,18952.0,2,0,2022-11-02
3094,4884,908,Cierre,275264,18952.0,2,0,2022-11-02
3095,4885,908,Bienvenida,275264,18953.0,2,1,2022-11-02
3096,4886,908,Módulo 1,275264,18953.0,2,2,2022-11-02
3097,4887,908,Módulo 2,275264,18953.0,2,1,2022-11-02
3098,4888,908,Módulo 3,275264,18953.0,2,1,2022-11-02
3099,4889,908,Cierre,275264,18953.0,2,1,2022-11-02
3100,4890,915,Bienvenida,237765,18956.0,2,18,2022-11-02
3101,4891,915,Procedimientos de la administración,237765,18956.0,2,36,2022-11-02
3102,4892,915,"Planos de bodega y distribución, Naturaleza de los productos y Normas de Apilamiento",237765,18956.0,2,35,2022-11-02
3103,4893,915,Documentación de la administración,237765,18956.0,2,25,2022-11-02
3104,4894,915,Control de Inventarios,237765,18956.0,2,16,2022-11-02
3105,4895,915,Módulo Cierre,237765,18956.0,2,20,2022-11-02
3106,4896,915,Bienvenida,237765,18957.0,2,5,2022-11-02
3107,4897,915,Procedimientos de la administración,237765,18957.0,2,7,2022-11-02
3108,4898,915,"Planos de bodega y distribución, Naturaleza de los productos y Normas de Apilamiento",237765,18957.0,2,2,2022-11-02
3109,4899,915,Documentación de la administración,237765,18957.0,2,1,2022-11-02
3110,4900,915,Control de Inventarios,237765,18957.0,2,5,2022-11-02
3111,4901,915,Módulo Cierre,237765,18957.0,2,2,2022-11-02
3112,4902,905,Bienvenida,237765,18975.0,2,2,2022-11-03
3113,4903,905,Procedimientos de la administración,237765,18975.0,2,0,2022-11-03
3114,4904,905,"Planos de bodega y distribución, Naturaleza de los productos y Normas de Apilamiento",237765,18975.0,2,0,2022-11-03
3115,4905,905,Documentación de la administración,237765,18975.0,2,0,2022-11-03
3116,4906,905,Control de Inventarios,237765,18975.0,2,0,2022-11-03
3117,4907,905,Módulo Cierre,237765,18975.0,2,0,2022-11-03
3118,4911,835,Work and communication,275264,18995.0,2,2,2022-11-04
3119,4912,835,Location and workplace,275264,18995.0,2,2,2022-11-04
3120,4913,835,Teamwork and schedules,275264,18995.0,2,14,2022-11-04
3121,4914,892,Estrategias y oferta de valor,275264,18939.0,2,27,2022-11-04
3122,4915,877,DEMO - Starbucks,275264,,2,1,2022-11-07
3123,4916,877,"STARBUCKS: Animación genérica, relato a camara en estudio, actividad interactiva",275264,17145.0,2,14,2022-11-07
3124,4917,835,Modern life,275264,19020.0,2,3,2022-11-07
3125,4918,835,Environment – Opinions and abilities,275264,19020.0,2,3,2022-11-07
3126,4919,835,Opportunities,275264,19020.0,2,1,2022-11-07
3127,4920,835,New ideas and new business,275264,19022.0,2,2,2022-11-07
3128,4921,835,Career improvement or career break?,275264,19022.0,2,1,2022-11-07
3129,4922,835,Facts and figures ,275264,19022.0,2,2,2022-11-07
3130,4923,782,Módulo 11,275264,19021.0,2,4,2022-11-07
3131,4924,782,Módulo 10,275264,19021.0,2,10,2022-11-07
3132,4925,782,Módulo 9,275264,19021.0,2,1,2022-11-07
3133,4926,782,Módulo 8,275264,19021.0,2,2,2022-11-07
3134,4927,782,Módulo 7,275264,19021.0,2,1,2022-11-07
3135,4928,782,Módulo 6,275264,19021.0,2,1,2022-11-07
3136,4929,782,Módulo 5,275264,19021.0,2,4,2022-11-07
3137,4930,782,Módulo 3,275264,19021.0,2,3,2022-11-07
3138,4931,782,Módulo 2,275264,19021.0,2,2,2022-11-07
3139,4932,782,Módulo 1,275264,19021.0,2,4,2022-11-07
3140,4933,782,Módulo 4,275264,19021.0,2,2,2022-11-07
3141,4934,782,Módulo 12,275264,19021.0,2,1,2022-11-07
3142,4935,835,Work and communication,275264,19026.0,2,2,2022-11-07
3143,4936,835,Location and workplace,275264,19026.0,2,0,2022-11-07
3144,4937,835,Teamwork and schedules,275264,19026.0,2,0,2022-11-07
3145,4938,884,Work and communication,275264,19027.0,2,1,2022-11-07
3146,4939,884,Location and workplace,275264,19027.0,2,0,2022-11-07
3147,4940,884,Teamwork and schedules,275264,19027.0,2,0,2022-11-07
3148,4941,829,Módulo 1: Aspectos éticos y legales en el cuidado de las personas mayores ,237765,19036.0,2,249,2022-11-08
3149,4942,829,Módulo 2: Aspectos corporales en el cuidado de las personas mayores.,237765,19036.0,2,227,2022-11-08
3150,4943,829,Módulo 3: Aspectos sociales  en el  cuidado y bienestar de las personas mayores.,237765,19036.0,2,137,2022-11-08
3151,4944,829,Módulo 4: Una mirada psicológica: la salud mental de la persona mayor,237765,19036.0,2,116,2022-11-08
3152,4945,829,Módulo 5: Riesgos del Cuidado en el Envejecimiento,237765,19036.0,2,114,2022-11-08
3153,4946,829,Módulo 6: Vocación de servicio,237765,19036.0,2,101,2022-11-08
3154,4947,829,Módulo 1: Aspectos éticos y legales en el cuidado de las personas mayores ,237765,19037.0,2,233,2022-11-08
3155,4948,829,Módulo 2: Aspectos corporales en el cuidado de las personas mayores.,237765,19037.0,2,158,2022-11-08
3156,4949,829,Módulo 3: Aspectos sociales  en el  cuidado y bienestar de las personas mayores.,237765,19037.0,2,117,2022-11-08
3157,4950,829,Módulo 4: Una mirada psicológica: la salud mental de la persona mayor,237765,19037.0,2,135,2022-11-08
3158,4951,829,Módulo 5: Riesgos del Cuidado en el Envejecimiento,237765,19037.0,2,101,2022-11-08
3159,4952,829,Módulo 6: Vocación de servicio,237765,19037.0,2,114,2022-11-08
3160,4953,920,Reconociendo los peligros de internet,237765,19047.0,2,0,2022-11-09
3161,4954,920,Nuestras herramientas de protección,237765,19047.0,2,0,2022-11-09
3162,4955,920,Protegiendo la Información en el Trabajo,237765,19047.0,2,0,2022-11-09
3163,4956,920,Ciberseguridad en Organizaciones y Empresas,237765,19047.0,2,0,2022-11-09
3164,4957,884,Modern life,275264,19067.0,2,1,2022-11-09
3165,4958,884,Environment – Opinions and abilities,275264,19067.0,2,0,2022-11-09
3166,4959,884,Opportunities,275264,19067.0,2,0,2022-11-09
3167,4960,829,Módulo 1: Aspectos éticos y legales en el cuidado de las personas mayores ,237765,19103.0,2,32,2022-11-14
3168,4961,829,Módulo 2: Aspectos corporales en el cuidado de las personas mayores.,237765,19103.0,2,29,2022-11-14
3169,4962,829,Módulo 3: Aspectos sociales  en el  cuidado y bienestar de las personas mayores.,237765,19103.0,2,21,2022-11-14
3170,4963,829,Módulo 4: Una mirada psicológica: la salud mental de la persona mayor,237765,19103.0,2,15,2022-11-14
3171,4964,829,Módulo 5: Riesgos del Cuidado en el Envejecimiento,237765,19103.0,2,23,2022-11-14
3172,4965,829,Módulo 6: Vocación de servicio,237765,19103.0,2,24,2022-11-14
3173,4970,782,Módulo 1,276299,19107.0,2,14,2022-11-14
3174,4971,782,Módulo 2,276299,19107.0,2,4,2022-11-14
3175,4972,782,Módulo 3,276299,19107.0,2,5,2022-11-14
3176,4973,782,Módulo 4,276299,19107.0,2,4,2022-11-14
3177,4974,782,Módulo 5,276299,19107.0,2,8,2022-11-14
3178,4975,782,Módulo 6,276299,19107.0,2,7,2022-11-14
3179,4976,782,Módulo 7,276299,19107.0,2,7,2022-11-14
3180,4977,782,Módulo 8,276299,19107.0,2,7,2022-11-14
3181,4978,782,Módulo 9,276299,19107.0,2,6,2022-11-14
3182,4979,782,Módulo 10,276299,19107.0,2,7,2022-11-14
3183,4980,717,Cierre,275264,18088.0,2,1,2022-11-14
3184,4981,717,TACUPEM - Aspectos éticos y legales en el cuidado de personas mayores,275264,18088.0,2,2,2022-11-14
3185,4982,717,TACUPEM - Aspectos sociales en el cuidado y bienestar de las personas mayores,275264,18088.0,2,2,2022-11-14
3186,4983,717,TACUPEM - Aspectos corporales en el cuidado de las personas mayores.,275264,18088.0,2,4,2022-11-14
3187,4984,717,TACUPEM - Una mirada psicológica: la salud mental de la persona mayor,275264,18088.0,2,2,2022-11-14
3188,4985,717,TACUPEM - Riesgos del cuidado en el envejecimiento,275264,18088.0,2,2,2022-11-14
3189,4986,14,Alimentación saludable,275264,19111.0,2,34,2022-11-14
3190,4987,14,Buenas prácticas de una alimentación saludable,275264,19111.0,2,29,2022-11-14
3191,4988,14,Componentes de la alimentación,275264,19111.0,2,42,2022-11-14
3192,4989,14,Técnicas de alimentación saludable,275264,19111.0,2,23,2022-11-14
3193,4990,782,Módulo 11,275264,19151.0,2,9,2022-11-15
3194,4992,782,Módulo 9,275264,19151.0,2,8,2022-11-15
3195,4993,782,Módulo 8,275264,19151.0,2,6,2022-11-15
3196,4994,782,Módulo 7,275264,19151.0,2,6,2022-11-15
3197,4995,782,Módulo 6,275264,19151.0,2,9,2022-11-15
3198,4996,782,Módulo 5,275264,19151.0,2,8,2022-11-15
3199,4997,782,Módulo 3,275264,19151.0,2,15,2022-11-15
3200,4998,782,Módulo 2,275264,19151.0,2,13,2022-11-15
3201,4999,782,Módulo 1,275264,19151.0,2,22,2022-11-15
3202,5000,782,Módulo 4,275264,19151.0,2,9,2022-11-15
3203,5001,782,Módulo 12,275264,19151.0,2,10,2022-11-15
3204,5002,892,Reconociendo los peligros de internet,237765,19177.0,2,62,2022-11-16
3205,5003,892,Nuestras herramientas de protección,237765,19177.0,2,55,2022-11-16
3206,5004,892,Protegiendo la Información en el Trabajo,237765,19177.0,2,45,2022-11-16
3207,5005,892,Ciberseguridad en Organizaciones y Empresas,237765,19177.0,2,42,2022-11-16
3208,5007,892,Módulo 2: El rol del consultor NTT Data,275264,,1,1,2022-11-18
3209,5008,892,Módulo 2: El rol del consultor NTT Data,275264,18939.0,3,16,2022-11-18
3210,5013,829,Módulo 1: Aspectos éticos y legales en el cuidado de las personas mayores ,237765,19384.0,2,56,2022-11-21
3211,5014,829,Módulo 2: Aspectos corporales en el cuidado de las personas mayores.,237765,19384.0,2,37,2022-11-21
3212,5015,829,Módulo 3: Aspectos sociales  en el  cuidado y bienestar de las personas mayores.,237765,19384.0,2,33,2022-11-21
3213,5016,829,Módulo 4: Una mirada psicológica: la salud mental de la persona mayor,237765,19384.0,2,40,2022-11-21
3214,5017,829,Módulo 5: Riesgos del Cuidado en el Envejecimiento,237765,19384.0,2,34,2022-11-21
3215,5018,829,Módulo 6: Vocación de servicio,237765,19384.0,2,23,2022-11-21
3216,5019,829,Módulo 1: Aspectos éticos y legales en el cuidado de las personas mayores ,237765,19385.0,2,26,2022-11-21
3217,5020,829,Módulo 2: Aspectos corporales en el cuidado de las personas mayores.,237765,19385.0,2,19,2022-11-21
3218,5021,829,Módulo 3: Aspectos sociales  en el  cuidado y bienestar de las personas mayores.,237765,19385.0,2,11,2022-11-21
3219,5022,829,Módulo 4: Una mirada psicológica: la salud mental de la persona mayor,237765,19385.0,2,11,2022-11-21
3220,5023,829,Módulo 5: Riesgos del Cuidado en el Envejecimiento,237765,19385.0,2,11,2022-11-21
3221,5024,829,Módulo 6: Vocación de servicio,237765,19385.0,2,10,2022-11-21
3222,5025,877,"STARBUCKS: Animación genérica, relato a cámara en terreno, actividad interactiva",275264,17145.0,2,11,2022-11-21
3223,5026,829,Módulo 1: Aspectos éticos y legales en el cuidado de las personas mayores ,237765,19398.0,2,65,2022-11-21
3224,5027,829,Módulo 2: Aspectos corporales en el cuidado de las personas mayores.,237765,19398.0,2,33,2022-11-21
3225,5028,829,Módulo 3: Aspectos sociales  en el  cuidado y bienestar de las personas mayores.,237765,19398.0,2,37,2022-11-21
3226,5029,829,Módulo 4: Una mirada psicológica: la salud mental de la persona mayor,237765,19398.0,2,38,2022-11-21
3227,5030,829,Módulo 5: Riesgos del Cuidado en el Envejecimiento,237765,19398.0,2,39,2022-11-21
3228,5031,829,Módulo 6: Vocación de servicio,237765,19398.0,2,27,2022-11-21
3229,5032,877,Cierre,275264,19425.0,2,0,2022-11-23
3230,5033,877,TACUPEM - Aspectos éticos y legales en el cuidado de personas mayores,275264,19425.0,2,0,2022-11-23
3231,5034,877,TACUPEM - Aspectos sociales en el cuidado y bienestar de las personas mayores,275264,19425.0,2,0,2022-11-23
3232,5035,877,TACUPEM - Aspectos corporales en el cuidado de las personas mayores.,275264,19425.0,2,0,2022-11-23
3233,5036,877,TACUPEM - Una mirada psicológica: la salud mental de la persona mayor,275264,19425.0,2,0,2022-11-23
3234,5037,877,TACUPEM - Riesgos del cuidado en el envejecimiento,275264,19425.0,2,0,2022-11-23
3235,5038,782,Módulo 10,275264,19151.0,2,39,2022-11-23
3236,5039,892,Reconociendo los peligros de internet,237765,19435.0,2,148,2022-11-24
3237,5040,892,Nuestras herramientas de protección,237765,19435.0,2,132,2022-11-24
3238,5041,892,Protegiendo la Información en el Trabajo,237765,19435.0,2,125,2022-11-24
3239,5042,892,Ciberseguridad en Organizaciones y Empresas,237765,19435.0,2,112,2022-11-24
3240,5043,829,Módulo 1: Aspectos éticos y legales en el cuidado de las personas mayores ,237765,19458.0,2,25,2022-11-25
3241,5044,829,Módulo 2: Aspectos corporales en el cuidado de las personas mayores.,237765,19458.0,2,21,2022-11-25
3242,5045,829,Módulo 3: Aspectos sociales  en el  cuidado y bienestar de las personas mayores.,237765,19458.0,2,9,2022-11-25
3243,5046,829,Módulo 4: Una mirada psicológica: la salud mental de la persona mayor,237765,19458.0,2,9,2022-11-25
3244,5047,829,Módulo 5: Riesgos del Cuidado en el Envejecimiento,237765,19458.0,2,6,2022-11-25
3245,5048,829,Módulo 6: Vocación de servicio,237765,19458.0,2,10,2022-11-25
3246,5049,829,Módulo 1: Aspectos éticos y legales en el cuidado de las personas mayores ,237765,19459.0,2,2,2022-11-25
3247,5050,829,Módulo 2: Aspectos corporales en el cuidado de las personas mayores.,237765,19459.0,2,1,2022-11-25
3248,5051,829,Módulo 3: Aspectos sociales  en el  cuidado y bienestar de las personas mayores.,237765,19459.0,2,1,2022-11-25
3249,5052,829,Módulo 4: Una mirada psicológica: la salud mental de la persona mayor,237765,19459.0,2,0,2022-11-25
3250,5053,829,Módulo 5: Riesgos del Cuidado en el Envejecimiento,237765,19459.0,2,0,2022-11-25
3251,5054,829,Módulo 6: Vocación de servicio,237765,19459.0,2,0,2022-11-25
3252,5055,892,Módulo 3: Perfil del consultor NTT Data,275264,,2,1,2022-11-28
3253,5056,892,Módulo 3: Perfil del consultor NTT Data,275264,18939.0,2,14,2022-11-28
3254,5057,782,Módulo 1,276299,19495.0,2,182,2022-11-30
3255,5058,782,Módulo 2,276299,19495.0,2,83,2022-11-30
3256,5059,782,Módulo 3,276299,19495.0,2,75,2022-11-30
3257,5060,782,Módulo 4,276299,19495.0,2,105,2022-11-30
3258,5061,782,Módulo 5,276299,19495.0,2,75,2022-11-30
3259,5062,782,Módulo 6,276299,19495.0,2,71,2022-11-30
3260,5063,782,Módulo 7,276299,19495.0,2,69,2022-11-30
3261,5064,782,Módulo 8,276299,19495.0,2,74,2022-11-30
3262,5065,782,Módulo 9,276299,19495.0,2,68,2022-11-30
3263,5066,782,Módulo 10,276299,19495.0,2,59,2022-11-30
3264,5067,764,Reconociendo los peligros de internet,237765,19496.0,2,3,2022-11-30
3265,5068,764,Nuestras herramientas de protección,237765,19496.0,2,0,2022-11-30
3266,5069,764,Protegiendo la Información en el Trabajo,237765,19496.0,2,0,2022-11-30
3267,5070,764,Ciberseguridad en Organizaciones y Empresas,237765,19496.0,2,0,2022-11-30
3268,5071,807,Anticorrupción global,283778,,2,1,2022-12-01
3269,5072,835,Work and communication,275264,19515.0,2,1,2022-12-01
3270,5073,835,Location and workplace,275264,19515.0,2,0,2022-12-01
3271,5074,835,Teamwork and schedules,275264,19515.0,2,0,2022-12-01
3272,5075,835,Work and communication,275264,19516.0,2,2,2022-12-01
3273,5076,835,Location and workplace,275264,19516.0,2,1,2022-12-01
3274,5077,835,Teamwork and schedules,275264,19516.0,2,2,2022-12-01
3275,5078,925,Reconociendo los peligros de internet,237765,19533.0,2,2,2022-12-02
3276,5079,925,Nuestras herramientas de protección,237765,19533.0,2,2,2022-12-02
3277,5080,925,Protegiendo la Información en el Trabajo,237765,19533.0,2,1,2022-12-02
3278,5081,925,Ciberseguridad en Organizaciones y Empresas,237765,19533.0,2,1,2022-12-02
3279,5082,925,Reconociendo los peligros de internet,237765,19536.0,2,14,2022-12-02
3280,5083,925,Nuestras herramientas de protección,237765,19536.0,2,10,2022-12-02
3281,5084,925,Protegiendo la Información en el Trabajo,237765,19536.0,2,7,2022-12-02
3282,5085,925,Ciberseguridad en Organizaciones y Empresas,237765,19536.0,2,7,2022-12-02
3283,5086,925,Reconociendo los peligros de internet,237765,19537.0,2,42,2022-12-02
3284,5087,925,Nuestras herramientas de protección,237765,19537.0,2,20,2022-12-02
3285,5088,925,Protegiendo la Información en el Trabajo,237765,19537.0,2,21,2022-12-02
3286,5089,925,Ciberseguridad en Organizaciones y Empresas,237765,19537.0,2,24,2022-12-02
3287,5090,925,Reconociendo los peligros de internet,237765,19538.0,2,5,2022-12-02
3288,5091,925,Nuestras herramientas de protección,237765,19538.0,2,3,2022-12-02
3289,5092,925,Protegiendo la Información en el Trabajo,237765,19538.0,2,2,2022-12-02
3290,5093,925,Ciberseguridad en Organizaciones y Empresas,237765,19538.0,2,2,2022-12-02
3291,5094,807,Anticorrupción global,283778,,2,1,2022-12-02
3292,5095,826,Anticorrupción global - probando,206182,12475.0,2,1,2022-12-05
3293,5096,826,Anticorrupción global,206182,12475.0,2,1,2022-12-05
3294,5097,782,Módulo 11,275264,19559.0,2,2,2022-12-05
3295,5098,782,Módulo 9,275264,19559.0,2,3,2022-12-05
3296,5099,782,Módulo 8,275264,19559.0,2,13,2022-12-05
3297,5100,782,Módulo 7,275264,19559.0,2,2,2022-12-05
3298,5101,782,Módulo 6,275264,19559.0,2,3,2022-12-05
3299,5102,782,Módulo 5,275264,19559.0,2,3,2022-12-05
3300,5103,782,Módulo 3,275264,19559.0,2,2,2022-12-05
3301,5104,782,Módulo 2,275264,19559.0,2,3,2022-12-05
3302,5105,782,Módulo 1,275264,19559.0,2,4,2022-12-05
3303,5106,782,Módulo 4,275264,19559.0,2,2,2022-12-05
3304,5107,782,Módulo 12,275264,19559.0,2,4,2022-12-05
3305,5108,782,Módulo 10,275264,19559.0,2,12,2022-12-05
3306,5109,829,Módulo 2,96438,19560.0,2,169,2022-12-05
3307,5110,829,Módulo 3,96438,19560.0,2,97,2022-12-05
3308,5111,829,Módulo 1,96438,19560.0,2,98,2022-12-05
3309,5112,850,Módulo Bienvenida,275264,18347.0,2,2,2022-12-06
3310,5113,850,Módulo 1,275264,18347.0,2,2,2022-12-06
3311,5114,850,Módulo 2,275264,18347.0,2,2,2022-12-06
3312,5115,850,Módulo 3,275264,18347.0,2,2,2022-12-06
3313,5116,850,Módulo Complementario,275264,18347.0,2,2,2022-12-06
3314,5117,717,Módulo Complementario,275264,19580.0,2,0,2022-12-06
3315,5118,717,Módulo 3,275264,19580.0,2,0,2022-12-06
3316,5119,717,Módulo 2,275264,19580.0,2,0,2022-12-06
3317,5120,717,Módulo 1,275264,19580.0,2,0,2022-12-06
3318,5121,717,Módulo Bienvenida,275264,19580.0,2,0,2022-12-06
3319,5122,807,Anticorrupción global,283778,19511.0,2,20,2022-12-06
3320,5123,717,Bienvenida,275264,18439.0,2,0,2022-12-07
3321,5124,717,Módulo 1,275264,18439.0,2,6,2022-12-07
3322,5125,717,Módulo 2,275264,18439.0,2,3,2022-12-07
3323,5126,717,Módulo 3,275264,18439.0,2,1,2022-12-07
3324,5127,717,Módulo 4,275264,18439.0,2,1,2022-12-07
3325,5128,764,Work and communication,275264,19597.0,2,4,2022-12-07
